latency,numerals,selected,correct,RT,time,name,age,grid
1000,9,1_2_3_4_9_6_5_8_7,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:25:49.304576,ZOE,7,0-6_4-6_0-4_1-7_2-4_2-3_4-1_3-0_2-7
1000,4,2_3_6_7,2_3_6_7,1,2013-02-20 12:25:55.732074,ZOE,7,2-3_1-3_0-5_3-2
800,4,1_2_4_7,1_2_4_7,1,2013-02-20 12:26:01.351910,ZOE,7,4-3_0-5_3-4_3-3
600,4,2_8_7_9,2_7_8_9,1,2013-02-20 12:26:06.796235,ZOE,7,2-5_0-4_3-2_3-6
600,4,1_3_5_6,1_3_5_6,1,2013-02-20 12:26:13.282944,ZOE,7,3-0_2-6_4-3_1-5
400,4,1_2_8_7,1_2_7_8,1,2013-02-20 12:26:18.168540,ZOE,7,4-1_1-6_1-1_4-6
400,4,2_4_6_9,2_4_6_9,1,2013-02-20 12:26:23.473786,ZOE,7,2-5_3-7_0-4_2-3
300,4,4_8_6_7,4_6_7_8,1,2013-02-20 12:26:29.547212,ZOE,7,0-3_2-6_0-6_4-6
1000,3,2_5_8,2_5_8,1,2013-02-20 12:27:46.928591,KAT,1,0-4_0-0_2-0
1000,4,3_9_7_8,3_7_8_9,1,2013-02-20 12:27:54.015496,KAT,1,2-3_4-6_3-6_0-5
1000,5,1_3_6_7_8,1_3_6_7_8,1,2013-02-20 12:28:03.061436,KAT,1,0-2_1-3_4-6_3-2_0-1
1000,9,1_2_3_4_9_5_7_6_8,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:28:15.850327,KAT,1,4-4_0-7_3-7_2-5_1-4_0-2_0-5_4-0_2-3
1000,4,2_3_6_9,2_3_6_9,1,2013-02-20 12:28:24.177680,KAT,1,2-1_2-2_4-6_3-3
800,4,1_3_8_9,1_3_8_9,1,2013-02-20 12:28:30.226031,KAT,1,1-2_1-0_0-3_4-7
600,4,1_2_3_9,1_2_3_9,1,2013-02-20 12:28:40.393899,KAT,1,1-6_0-7_2-6_2-0
400,4,2_4_8_9,2_4_8_9,1,2013-02-20 12:28:47.597932,KAT,1,4-1_2-7_2-4_3-6
300,4,2_3_5_9,2_3_5_9,1,2013-02-20 12:28:55.491982,KAT,1,3-6_4-1_0-4_1-2
210,4,8_5_6_9,5_6_8_9,1,2013-02-20 12:29:04.382895,KAT,1,3-4_2-0_4-6_2-6
210,4,2_4_7_8,2_4_7_8,1,2013-02-20 12:29:11.537867,KAT,1,0-5_4-2_1-2_2-3
1000,5,2_3_4_6_9,2_3_4_6_9,1,2013-02-20 12:29:20.903670,KAT,1,2-0_4-7_1-3_0-7_4-3
800,5,1_5_4_6_7,1_4_5_6_7,1,2013-02-20 12:29:29.169176,KAT,1,1-5_2-4_3-0_1-0_0-0
800,5,5_7_4_8_9,4_5_7_8_9,1,2013-02-20 12:29:39.313256,KAT,1,0-7_1-7_0-6_3-0_4-7
1000,3,3_2_6,2_3_6,1,2013-02-20 12:30:58.721207,MAX,28,0-6_4-7_1-5
1000,4,1_2_5_6,1_2_5_6,1,2013-02-20 12:31:05.224809,MAX,28,0-5_1-4_1-5_0-3
1000,5,1_5_7_9_4,1_4_5_7_9,1,2013-02-20 12:31:11.282939,MAX,28,1-7_4-0_0-0_0-1_0-4
1000,9,1_2_3_4_9_6_7_8_5,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:31:21.736418,MAX,28,1-5_2-4_4-3_0-0_4-1_2-3_4-7_4-5_0-2
1000,4,1_2_3_6,1_2_3_6,1,2013-02-20 12:31:29.600782,MAX,28,3-1_4-3_4-7_3-7
800,4,2_3_5_8,2_3_5_8,1,2013-02-20 12:31:36.043023,MAX,28,3-0_1-2_0-4_0-5
600,4,1_2_6_8,1_2_6_8,1,2013-02-20 12:31:40.922318,MAX,28,1-3_0-4_0-6_1-0
400,4,2_4_6_8,2_4_6_8,1,2013-02-20 12:31:45.544605,MAX,28,4-0_0-2_2-4_1-6
300,4,5_2_6_7,2_5_6_7,1,2013-02-20 12:31:51.449689,MAX,28,2-7_3-3_3-0_0-1
300,4,1_3_5_9,1_3_5_9,1,2013-02-20 12:31:55.829383,MAX,28,1-2_4-3_4-6_2-4
210,4,1_2_4_9,1_2_4_9,1,2013-02-20 12:32:00.220244,MAX,28,2-1_1-5_4-6_3-7
1000,5,1_5_6_7_8,1_5_6_7_8,1,2013-02-20 12:32:08.345173,MAX,28,0-3_1-6_4-4_0-2_2-3
800,5,1_5_7_8_9,1_5_7_8_9,1,2013-02-20 12:32:15.649270,MAX,28,2-4_0-7_1-6_1-3_1-2
600,5,1_5_6_7_8,1_5_6_7_8,1,2013-02-20 12:32:23.938006,MAX,28,2-7_0-5_3-6_3-3_4-3
400,5,4_9_7_6_8,4_6_7_8_9,1,2013-02-20 12:32:31.513563,MAX,28,1-0_4-5_0-7_0-5_3-1
400,5,2_4_6_7_8,2_4_6_7_8,1,2013-02-20 12:32:41.054957,MAX,28,0-7_3-3_2-0_0-5_2-5
300,5,1_6_4_8_5,1_4_5_6_8,1,2013-02-20 12:32:47.740362,MAX,28,1-4_0-6_3-3_3-7_1-3
1000,3,1_3_8,1_3_8,1,2013-02-20 12:35:45.593139,MAT,18,3-1_2-2_3-5
1000,4,1_2_5_9,1_2_5_9,1,2013-02-20 12:35:49.888323,MAT,18,3-7_0-5_4-1_4-5
1000,5,3_4_5_8_6,3_4_5_6_8,1,2013-02-20 12:35:55.133825,MAT,18,2-0_3-6_1-0_0-3_2-3
1000,9,1_2_6_4_8_9_7_5_3,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:36:02.238279,MAT,18,4-4_3-7_2-6_4-0_0-0_0-2_3-3_0-4_1-0
1000,4,5_8_9_7,5_7_8_9,1,2013-02-20 12:36:08.142731,MAT,18,0-5_0-0_0-4_1-1
1000,4,3_4_5_6,3_4_5_6,1,2013-02-20 12:36:12.882273,MAT,18,0-4_3-0_4-6_4-2
800,4,1_5_7_9,1_5_7_9,1,2013-02-20 12:36:16.806007,MAT,18,4-6_3-6_1-6_3-0
600,4,2_8_5_4,2_4_5_8,1,2013-02-20 12:36:21.449136,MAT,18,4-4_4-0_0-1_1-0
600,4,2_4_6_8,2_4_6_8,1,2013-02-20 12:36:25.348181,MAT,18,0-7_4-1_0-1_1-1
400,4,1_3_4_5,1_3_4_5,1,2013-02-20 12:36:29.629697,MAT,18,1-2_4-7_3-2_2-1
300,4,4_5_6_7,4_5_6_7,1,2013-02-20 12:36:33.851297,MAT,18,0-6_2-2_1-0_0-0
210,4,7_3_4_5,3_4_5_7,1,2013-02-20 12:36:40.012048,MAT,18,4-7_4-4_4-0_0-7
1000,3,1_4_6,1_4_6,1,2013-02-20 12:37:03.669651,KLM,20,0-1_3-7_2-3
1000,4,1_3_4_6,1_3_4_6,1,2013-02-20 12:37:08.104369,KLM,20,1-4_3-4_0-6_3-6
1000,5,1_2_7_8_9,1_2_7_8_9,1,2013-02-20 12:37:12.400533,KLM,20,3-6_3-4_2-2_4-5_3-7
1000,9,1_2_3_4_8_5_6_7_9,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:37:18.125233,KLM,20,1-4_3-6_4-3_1-0_2-4_4-4_0-2_3-4_3-2
1000,4,5_6_7_8,5_6_7_8,1,2013-02-20 12:37:21.920678,KLM,20,2-4_0-6_1-4_0-0
800,4,1_4_5_9,1_4_5_9,1,2013-02-20 12:37:26.197223,KLM,20,3-1_3-7_0-7_1-5
600,4,1_6_8_9,1_6_8_9,1,2013-02-20 12:37:29.974243,KLM,20,1-2_3-5_0-2_0-0
400,4,1_4_7_8,1_4_7_8,1,2013-02-20 12:37:33.800641,KLM,20,0-5_0-0_3-5_3-1
300,4,3_2_8_9,2_3_8_9,1,2013-02-20 12:37:38.023852,KLM,20,0-5_0-3_3-6_2-7
300,4,1_4_5_2,1_2_4_5,1,2013-02-20 12:37:41.886287,KLM,20,0-3_4-5_1-7_2-1
300,4,1_3_6_4,1_3_4_6,1,2013-02-20 12:37:46.228616,KLM,20,4-3_1-7_4-4_3-3
1000,3,1_2_3,1_2_3,1,2013-02-20 12:38:08.520961,GUY,22,3-4_1-1_0-2
1000,4,2_3_4_9,2_3_4_9,1,2013-02-20 12:38:16.714959,GUY,22,4-6_0-6_1-1_3-6
1000,5,1_4_6_9_8,1_4_6_8_9,1,2013-02-20 12:38:22.546285,GUY,22,0-0_2-0_0-7_0-3_1-1
1000,9,1_2_4_7_9_6_5_8_3,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:38:31.613540,GUY,22,4-3_1-2_3-0_2-6_1-1_1-5_0-6_4-4_4-0
1000,4,2_4_6_8,2_4_6_8,1,2013-02-20 12:38:40.621496,GUY,22,3-5_1-1_4-2_0-3
800,4,2_4_7_8,2_4_7_8,1,2013-02-20 12:38:46.445435,GUY,22,3-5_4-3_4-5_3-6
600,4,1_4_5_7,1_4_5_7,1,2013-02-20 12:38:51.466767,GUY,22,1-1_0-0_3-5_4-0
400,4,1_2_7_8,1_2_7_8,1,2013-02-20 12:38:55.382732,GUY,22,2-5_0-7_0-1_2-2
300,4,1_2_7_9,1_2_7_9,1,2013-02-20 12:39:01.270039,GUY,22,1-6_4-5_2-5_2-1
210,4,1_2_6_9,1_2_6_9,1,2013-02-20 12:39:06.578001,GUY,22,2-2_3-6_1-5_3-7
1000,5,1_4_6_7_9,1_4_6_7_9,1,2013-02-20 12:39:13.789548,GUY,22,2-6_3-2_0-2_0-4_4-4
800,5,1_3_4_5_9,1_3_4_5_9,1,2013-02-20 12:39:19.377251,GUY,22,3-0_2-7_2-4_3-5_0-7
600,5,1_2_9_3_7,1_2_3_7_9,1,2013-02-20 12:39:25.042013,GUY,22,2-6_0-5_2-0_0-6_4-7
600,5,3_4_5_7_6,3_4_5_6_7,1,2013-02-20 12:39:32.108968,GUY,22,3-3_0-2_4-3_1-6_3-4
600,5,1_2_5_7_8,1_2_5_7_8,1,2013-02-20 12:39:36.613797,GUY,22,0-0_0-6_2-3_2-5_4-3
400,5,1_2_5_7_9,1_2_5_7_9,1,2013-02-20 12:39:41.391263,GUY,22,4-0_3-1_1-3_3-3_2-2
300,5,1_2_6_4_8,1_2_4_6_8,1,2013-02-20 12:39:46.610109,GUY,22,2-7_4-7_4-5_1-7_2-2
1000,3,1_3_7,1_3_7,1,2013-02-20 12:40:34.289414,LOU,9,2-0_2-5_0-3
1000,4,5_7_9_8,5_7_8_9,1,2013-02-20 12:40:42.216223,LOU,9,0-3_2-3_4-1_4-0
1000,5,1_3_4_2_8,1_2_3_4_8,1,2013-02-20 12:40:53.499301,LOU,9,4-0_0-2_1-1_3-3_0-3
1000,9,1_2_3_9_5_7_4_6_8,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:41:08.870465,LOU,9,3-4_1-1_2-1_1-3_1-2_0-6_0-3_4-6_4-0
1000,4,3_6_7_8,3_6_7_8,1,2013-02-20 12:41:16.339713,LOU,9,1-2_2-3_1-4_4-2
800,4,7_5_6_4,4_5_6_7,1,2013-02-20 12:41:22.186752,LOU,9,3-3_2-7_0-7_3-5
800,4,2_3_5_9,2_3_5_9,1,2013-02-20 12:41:29.116119,LOU,9,2-5_0-2_3-2_4-5
600,4,1_7_2_9,1_2_7_9,1,2013-02-20 12:41:38.997190,LOU,9,3-2_1-1_0-1_1-0
600,4,1_3_6_7,1_3_6_7,1,2013-02-20 12:41:46.991022,LOU,9,4-4_0-4_1-7_2-7
400,4,3_9_7_6,3_6_7_9,1,2013-02-20 12:41:54.722178,LOU,9,0-5_0-7_4-0_4-2
1000,3,1_3_6,1_3_6,1,2013-02-20 12:42:07.689138,KKK,35,2-1_3-6_4-5
1000,4,1_3_5_4,1_3_4_5,1,2013-02-20 12:42:14.877162,KKK,35,1-1_2-1_3-7_0-3
1000,5,2_3_9_6_8,2_3_6_8_9,1,2013-02-20 12:42:21.865923,KKK,35,4-6_2-6_0-5_3-0_2-5
1000,9,1_2_3_7_8_5_6_4_9,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:42:34.612178,KKK,35,0-3_2-5_2-4_0-7_1-0_0-1_3-2_1-1_3-5
1000,4,7_2_3_6,2_3_6_7,1,2013-02-20 12:42:39.955916,KKK,35,2-0_1-3_4-0_0-2
1000,4,4_7_8_9,4_7_8_9,1,2013-02-20 12:42:45.142443,KKK,35,3-0_3-5_3-6_2-0
800,4,1_2_7_9,1_2_7_9,1,2013-02-20 12:42:49.845297,KKK,35,3-1_3-4_4-7_4-5
600,4,1_4_5_9,1_4_5_9,1,2013-02-20 12:42:54.765821,KKK,35,1-7_0-1_4-1_3-0
400,4,4_6_7_8,4_6_7_8,1,2013-02-20 12:42:59.870353,KKK,35,1-5_1-7_4-6_3-3
300,4,1_6_8_9,1_6_8_9,1,2013-02-20 12:43:03.949454,KKK,35,2-1_1-7_3-6_3-3
210,4,1_4_5_9,1_4_5_9,1,2013-02-20 12:43:08.384251,KKK,35,2-7_1-7_2-5_1-0
1000,5,1_3_6_9_7,1_3_6_7_9,1,2013-02-20 12:43:13.722262,KKK,35,3-6_1-5_2-2_1-1_1-4
1000,5,1_3_6_7_9,1_3_6_7_9,1,2013-02-20 12:43:19.041603,KKK,35,3-7_3-3_2-1_2-7_0-4
800,5,2_5_8_6_9,2_5_6_8_9,1,2013-02-20 12:43:25.429508,KKK,35,3-1_4-1_1-4_1-5_3-7
1000,3,2_4_6,2_4_6,1,2013-02-20 12:46:18.730612,GUY,22,3-7_2-2_3-4
1000,4,5_6_7_8,5_6_7_8,1,2013-02-20 12:46:24.095610,GUY,22,1-2_3-6_1-7_2-2
1000,5,1_8_5_7_9,1_5_7_8_9,1,2013-02-20 12:46:29.519084,GUY,22,0-2_4-6_2-3_1-0_0-5
1000,9,1_2_9_5_3_6_7_4_8,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:46:40.878956,GUY,22,0-0_4-6_3-6_1-2_1-1_3-3_0-4_4-5_1-3
1000,4,1_2_5_6,1_2_5_6,1,2013-02-20 12:46:46.221552,GUY,22,1-5_1-3_4-1_1-2
800,4,2_3_6_7,2_3_6_7,1,2013-02-20 12:46:52.132241,GUY,22,4-6_0-1_4-3_0-7
600,4,2_4_5_8,2_4_5_8,1,2013-02-20 12:46:56.225262,GUY,22,4-3_1-3_1-6_2-2
400,4,1_4_6_9,1_4_6_9,1,2013-02-20 12:46:59.806569,GUY,22,3-3_2-1_1-7_2-4
300,4,1_3_2_9,1_2_3_9,1,2013-02-20 12:47:03.341419,GUY,22,1-6_4-2_3-0_2-3
300,4,1_2_7_8,1_2_7_8,1,2013-02-20 12:47:08.563420,GUY,22,0-6_3-1_2-5_1-4
210,4,2_8_7_6,2_6_7_8,1,2013-02-20 12:47:14.293684,GUY,22,0-5_3-4_0-6_1-2
210,4,1_2_5_8,1_2_5_8,1,2013-02-20 12:47:20.989243,GUY,22,0-3_3-3_4-7_1-3
1000,5,1_2_6_3_8,1_2_3_6_8,1,2013-02-20 12:47:27.736609,GUY,22,1-3_0-4_0-6_3-6_4-5
1000,3,3_5_6,3_5_6,1,2013-02-20 12:49:40.382959,DAV,45,2-4_4-7_1-4
1000,4,2_4_8_9,2_4_8_9,1,2013-02-20 12:49:48.574068,DAV,45,3-5_2-6_2-2_3-7
1000,5,1_3_5_6_9,1_3_5_6_9,1,2013-02-20 12:50:00.156925,DAV,45,4-7_2-1_2-0_0-2_2-5
1000,9,1_2_3_4_7_5_6_8_9,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:50:09.525356,DAV,45,2-5_2-4_3-6_0-2_2-3_4-3_1-2_0-4_4-7
1000,4,1_3_5_8,1_3_5_8,1,2013-02-20 12:50:16.049362,DAV,45,0-7_0-2_0-4_3-3
800,4,4_5_7_8,4_5_7_8,1,2013-02-20 12:50:23.155662,DAV,45,0-5_0-1_2-5_0-6
600,4,3_4_5_8,3_4_5_8,1,2013-02-20 12:50:28.073227,DAV,45,4-2_2-2_1-0_1-1
400,4,1_9_7_4,1_4_7_9,1,2013-02-20 12:50:34.354022,DAV,45,0-6_0-4_2-7_1-1
400,4,5_6_1_9,1_5_6_9,1,2013-02-20 12:50:45.698596,DAV,45,3-0_0-3_1-5_0-4
400,4,1_3_4_7,1_3_4_7,1,2013-02-20 12:50:53.968171,DAV,45,0-2_4-3_1-4_1-6
300,4,2_3_5_8,2_3_5_8,1,2013-02-20 12:51:01.545480,DAV,45,3-7_2-5_3-3_4-0
210,4,1_4_6_8,1_4_6_8,1,2013-02-20 12:51:08.647313,DAV,45,4-2_2-1_0-4_1-7
1000,5,3_4_5_9_8,3_4_5_8_9,1,2013-02-20 12:51:17.545062,DAV,45,4-4_3-1_0-4_3-2_2-7
1000,3,4_5_8,4_5_8,1,2013-02-20 12:52:42.016982,CAL,8,0-7_2-1_2-5
1000,4,2_4_7_9,2_4_7_9,1,2013-02-20 12:52:48.920176,CAL,8,4-0_1-2_3-1_0-7
1000,5,6_4_7_8_9,4_6_7_8_9,1,2013-02-20 12:52:59.958354,CAL,8,0-3_2-6_1-2_2-4_2-7
1000,9,2_3_5_8_9_1_4_7_6,1_2_3_4_5_6_7_8_9,1,2013-02-20 12:53:12.258502,CAL,8,0-6_3-2_1-3_2-7_0-0_4-6_4-1_1-6_0-7
1000,4,3_4_6_7,3_4_6_7,1,2013-02-20 12:53:21.936978,CAL,8,4-6_4-2_3-3_4-7
800,4,1_3_5_7,1_3_5_7,1,2013-02-20 12:53:26.617219,CAL,8,0-5_3-5_3-6_0-1
600,4,2_5_7_9,2_5_7_9,1,2013-02-20 12:53:32.320060,CAL,8,4-6_0-3_1-7_1-4
400,4,1_3_7_6,1_3_6_7,1,2013-02-20 12:53:37.662128,CAL,8,2-6_0-1_1-3_2-2
400,4,1_2_7_4,1_2_4_7,1,2013-02-20 12:53:42.504662,CAL,8,3-2_2-5_3-6_4-4
400,4,1_2_6_8,1_2_6_8,1,2013-02-20 12:53:48.371329,CAL,8,0-0_1-1_2-7_4-4
300,4,3_5_2_9,2_3_5_9,1,2013-02-20 12:53:54.960899,CAL,8,0-5_2-1_0-4_2-4
1000,3,2_5_8,2_5_8,1,2013-02-20 13:27:32.279536,LCM,42,1-6_0-1_3-2
1000,4,2_5_8_1,1_2_5_8,1,2013-02-20 13:27:39.361985,LCM,42,1-7_3-4_1-6_3-5
1000,5,2_3_6_9_7,2_3_6_7_9,1,2013-02-20 13:27:46.644611,LCM,42,4-1_1-3_1-7_3-0_4-5
1000,9,1_2_5_4_9_8_3_6_7,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:27:54.631744,LCM,42,1-3_0-3_4-5_0-5_2-3_4-4_0-0_1-7_1-5
1000,4,3_6_7_9,3_6_7_9,1,2013-02-20 13:28:01.864922,LCM,42,2-4_3-0_3-5_3-7
800,4,2_5_8_9,2_5_8_9,1,2013-02-20 13:28:11.220416,LCM,42,0-6_2-0_4-0_1-7
600,4,1_4_6_8,1_4_6_8,1,2013-02-20 13:28:17.585817,LCM,42,4-4_2-6_3-1_3-2
400,4,5_7_8_9,5_7_8_9,1,2013-02-20 13:28:26.479364,LCM,42,3-3_2-4_3-2_1-6
300,4,2_4_9_5,2_4_5_9,1,2013-02-20 13:28:31.869073,LCM,42,2-0_1-5_3-6_3-5
300,4,2_4_1_7,1_2_4_7,1,2013-02-20 13:28:37.814701,LCM,42,1-1_4-3_1-6_0-1
300,4,6_2_9_3,2_3_6_9,1,2013-02-20 13:28:44.260847,LCM,42,0-7_0-6_4-5_3-5
1000,3,4_1_7,1_4_7,1,2013-02-20 13:29:08.435979,AMY,7,2-7_3-1_4-2
1000,4,1_6_8_9,1_6_8_9,1,2013-02-20 13:29:13.898215,AMY,7,2-4_3-6_1-0_0-3
1000,5,2_1_6_9_8,1_2_6_8_9,1,2013-02-20 13:29:21.301684,AMY,7,0-5_2-2_3-2_2-0_3-0
1000,9,1_2_8_4_6_7_3_5_9,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:29:29.852281,AMY,7,4-2_3-3_0-6_3-4_0-2_3-5_1-5_2-4_2-0
1000,4,1_3_7_8,1_3_7_8,1,2013-02-20 13:29:35.875968,AMY,7,4-1_4-7_2-1_3-2
800,4,1_3_9_6,1_3_6_9,1,2013-02-20 13:29:40.413750,AMY,7,3-0_3-2_0-2_4-1
800,4,2_5_8_7,2_5_7_8,1,2013-02-20 13:29:49.295044,AMY,7,2-4_2-7_2-6_4-0
800,4,3_6_4_9,3_4_6_9,1,2013-02-20 13:29:58.049479,AMY,7,1-2_2-4_2-6_1-0
1000,3,1_2_3,1_2_3,1,2013-02-20 13:30:27.396923,AMY,7,2-2_2-1_2-3
1000,4,1_4_2_7,1_2_4_7,1,2013-02-20 13:30:35.144446,AMY,7,1-7_0-5_2-7_3-7
1000,5,4_6_7_8_9,4_6_7_8_9,1,2013-02-20 13:30:44.089207,AMY,7,3-7_2-7_3-1_2-5_2-4
1000,9,1_4_2_5_8_9_7_6_3,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:30:54.561425,AMY,7,1-7_4-0_4-7_0-7_2-3_3-7_4-4_2-4_4-3
1000,4,7_3_2_9,2_3_7_9,1,2013-02-20 13:31:02.348967,AMY,7,4-7_1-0_0-0_2-1
1000,4,1_2_4_8,1_2_4_8,1,2013-02-20 13:31:09.134421,AMY,7,4-1_3-3_3-5_3-7
800,4,3_5_7_9,3_5_7_9,1,2013-02-20 13:31:16.162329,AMY,7,4-0_1-1_0-6_2-0
600,4,2_3_5_6,2_3_5_6,1,2013-02-20 13:31:23.756932,AMY,7,3-2_3-7_4-3_2-7
400,4,4_2_9_7,2_4_7_9,1,2013-02-20 13:31:30.044910,AMY,7,1-3_1-6_2-4_1-5
400,4,4_8_6_9,4_6_8_9,1,2013-02-20 13:31:36.609852,AMY,7,0-5_1-5_3-6_1-4
1000,3,2_5_7,2_5_7,1,2013-02-20 13:33:12.906914,A.M,90,0-4_4-5_3-1
1000,4,3_5_9_8,3_5_8_9,1,2013-02-20 13:33:21.892121,A.M,90,3-6_2-3_1-6_3-3
1000,5,2_9_5_1_8,1_2_5_8_9,1,2013-02-20 13:33:38.461590,A.M,90,4-3_0-4_0-3_1-2_4-6
1000,9,2_9_4_3_6_7_8_1_5,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:33:51.112817,A.M,90,2-6_2-2_3-5_1-4_3-6_1-0_2-3_2-4_0-7
1000,4,6_7_2_8,2_6_7_8,1,2013-02-20 13:33:59.680956,A.M,90,3-1_2-7_2-4_3-2
1000,4,2_3_9_6,2_3_6_9,1,2013-02-20 13:34:10.967542,A.M,90,2-7_0-7_0-6_4-7
1000,4,8_5_4_3,3_4_5_8,1,2013-02-20 13:34:18.465411,A.M,90,3-7_1-6_1-1_3-2
1000,3,1_2_9,1_2_9,1,2013-02-20 13:35:18.069753,HAM,90,1-5_1-7_0-7
1000,4,1_2_8_7,1_2_7_8,1,2013-02-20 13:35:26.000795,HAM,90,2-3_1-4_2-5_3-5
1000,5,1_2_3_4_7,1_2_3_4_7,1,2013-02-20 13:35:33.526599,HAM,90,2-5_2-1_4-4_3-7_4-7
1000,9,1_2_9_5_4_8_6_7_3,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:35:42.843690,HAM,90,2-3_3-1_3-3_0-2_1-0_4-1_1-3_4-0_2-1
1000,4,4_2_8_7,2_4_7_8,1,2013-02-20 13:35:49.146444,HAM,90,3-6_4-3_2-5_3-7
1000,4,9_5_8_6,5_6_8_9,1,2013-02-20 13:35:56.165942,HAM,90,3-2_0-2_2-6_4-5
1000,4,4_8_9_5,4_5_8_9,1,2013-02-20 13:36:02.549330,HAM,90,4-3_3-6_3-1_0-4
1000,3,1_2_6,1_2_6,1,2013-02-20 13:38:36.805814,EVE,13,4-4_0-6_4-2
1000,4,4_5_6_8,4_5_6_8,1,2013-02-20 13:38:46.134034,EVE,13,3-3_3-4_1-2_1-7
1000,5,2_4_6_8_9,2_4_6_8_9,1,2013-02-20 13:38:57.188686,EVE,13,3-3_2-4_0-3_2-2_3-7
1000,9,1_2_7_3_4_6_8_5_9,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:39:13.258251,EVE,13,4-4_1-6_3-1_4-7_0-3_2-7_3-2_1-2_4-3
1000,4,2_4_5_7,2_4_5_7,1,2013-02-20 13:39:26.338391,EVE,13,2-0_0-0_2-5_2-1
800,4,2_3_9_5,2_3_5_9,1,2013-02-20 13:39:33.613553,EVE,13,1-0_1-1_4-5_4-4
800,4,3_7_5_6,3_5_6_7,1,2013-02-20 13:39:45.013850,EVE,13,4-0_4-6_3-1_4-5
800,4,1_4_6_7,1_4_6_7,1,2013-02-20 13:39:53.141823,EVE,13,1-3_1-7_4-0_2-2
600,4,1_2_8_9,1_2_8_9,1,2013-02-20 13:40:01.131147,EVE,13,4-5_1-3_2-3_1-1
400,4,2_3_6_5,2_3_5_6,1,2013-02-20 13:40:12.763076,EVE,13,4-3_1-0_2-0_1-6
1000,3,1_2_3,1_2_3,1,2013-02-20 13:40:47.694051,KAT,13,2-6_2-5_0-4
1000,4,1_2_8_6,1_2_6_8,1,2013-02-20 13:40:58.708910,KAT,13,4-0_3-5_4-6_3-6
1000,5,1_7_4_2_6,1_2_4_6_7,1,2013-02-20 13:41:09.532292,KAT,13,0-5_2-2_2-3_0-1_3-1
1000,9,1_2_3_4_5_8_9_6_7,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:41:26.130067,KAT,13,2-6_3-0_4-5_1-7_2-2_3-5_2-3_0-3_0-7
1000,4,1_3_9_5,1_3_5_9,1,2013-02-20 13:41:33.970162,KAT,13,4-2_1-7_0-3_4-1
1000,4,8_2_3_9,2_3_8_9,1,2013-02-20 13:41:40.254672,KAT,13,0-6_1-1_1-5_0-1
1000,4,2_5_8_9,2_5_8_9,1,2013-02-20 13:41:49.049907,KAT,13,0-4_2-1_0-2_3-3
800,4,1_3_4_5,1_3_4_5,1,2013-02-20 13:41:56.739719,KAT,13,4-5_3-7_3-4_0-2
600,4,3_4_5_8,3_4_5_8,1,2013-02-20 13:42:05.334963,KAT,13,2-0_2-1_4-6_1-5
400,4,1_3_5_7,1_3_5_7,1,2013-02-20 13:42:13.165123,KAT,13,1-5_0-2_2-1_3-2
300,4,6_7_5_8,5_6_7_8,1,2013-02-20 13:42:25.012304,KAT,13,0-5_0-7_0-4_4-5
1000,3,3_5_8,3_5_8,1,2013-02-20 13:42:45.001219,DAD,43,1-3_0-4_0-3
1000,4,1_4_6_7,1_4_6_7,1,2013-02-20 13:42:50.322916,DAD,43,0-5_2-6_4-1_2-3
1000,5,2_3_4_5_9,2_3_4_5_9,1,2013-02-20 13:42:56.081987,DAD,43,2-2_3-1_4-0_2-5_3-3
1000,9,1_2_3_5_4_6_8_9_7,1_2_3_4_5_6_7_8_9,1,2013-02-20 13:43:05.453587,DAD,43,2-5_3-6_0-6_3-5_4-5_1-7_4-1_3-1_4-2
1000,4,1_2_3_6,1_2_3_6,1,2013-02-20 13:43:11.273824,DAD,43,1-7_2-2_4-4_2-6
800,4,1_3_4_7,1_3_4_7,1,2013-02-20 13:43:16.856526,DAD,43,1-5_0-7_3-6_1-0
600,4,2_3_5_6,2_3_5_6,1,2013-02-20 13:43:23.016430,DAD,43,1-0_4-1_0-5_4-7
400,4,1_3_6_8,1_3_6_8,1,2013-02-20 13:43:29.527870,DAD,43,4-3_4-7_3-6_1-7
300,4,3_4_9_7,3_4_7_9,1,2013-02-20 13:43:35.228023,DAD,43,1-1_0-4_1-4_4-6
300,4,4_6_7_9,4_6_7_9,1,2013-02-20 13:43:42.920940,DAD,43,0-0_2-6_2-5_1-6
210,4,1_3_5_9,1_3_5_9,1,2013-02-20 13:43:51.224319,DAD,43,2-0_4-2_1-0_1-6
